country,submittedon,submittedby,surveydate,community,controlsite,controlsitename,reefzone,locationname,locationstatus,lat,lon,location,transectnumber,divername,waterdepth,temperature,reefslope,transectarea,species,fishcount,density_ind_ha,length,sizeclass,country_full,level1_name,level2_name,ma_name,ma_area,biomass_kg_ha,a,b,lmax,family
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),1,Elvis,10,,Slope,250,Siganus argenteus,4,160.0,25.0,20 - 30,,,,,,51.6729889184525,0.015739999999999997,3.0846379999999995,32.0,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),1,Elvis,10,,Slope,250,Siganus javus,10,400.0,30.0,20 - 30,,,,,,217.19584350727058,0.01585,3.07,,Siganidae
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Ctenochaetus striatus,1,40.0,10.0,20-Oct,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,1.4907667207775348,0.037621666666666664,2.9959116666666663,21.0,Acanthuridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),1,Elvis,10,,Slope,250,Carangoides bajad,4,160.0,35.0,30 - 40,,,,,,52.331265419921685,0.011855000000000001,2.8760000000000003,51.5,Carangidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,1000,Plectorhinchus chaetodonoides,5,50.0,54.0,50 - 60,,,,,,228.44869896558447,0.02721,3.01611,53.5,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,1000,Plectorhinchus polytaenia,3,30.0,37.0,30 - 40,,,,,,21.253007419425863,0.01349,3.01,,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,1000,Plectorhinchus lineatus,2,20.0,45.0,40 - 50,,,,,,30.786943357519785,0.013125000000000001,3.066295,44.0,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Macolor macularis,1,40.0,35.0,30 - 40,,,,,,34.12310662597278,0.0274,2.91,58.2,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Lutjanus gibbus,10,400.0,32.0,30 - 40,,,,,,316.31289676152176,0.022206666666666666,3.024,43.5,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,1000,Lutjanus argentimaculatus,30,300.0,55.0,50 - 60,,,,,,1045.5693707113478,0.027824999999999996,2.9291575,82.0,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Lutjanus carponotatus,5,200.0,35.0,30 - 40,,,,,,143.7060170545904,0.0296,2.84,,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,1000,Plectropomus leopardus,1,10.0,45.0,40 - 50,,,,,,17.561069291898427,0.011312857142857144,3.139934285714286,91.0,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Caesio cuning,2000,80000.0,22.0,20 - 30,,,,,,23994.772021959405,0.0290675,2.9898325,29.0,Caesionidae
IDN,2019-04-22T00:00:00Z,RRD,2019-04-22T00:00:00Z,Kapuntori,false,NA,Fore Reef,KAPUN2,reserve,-5.18556,122.73413,POINT(122.73413 -5.18556),2,SUDIAR,6,30,Slope,250,Chlorurus sordidus,4,160.0,24.0,20-30,Indonesia,South East Sulawesi,Buton,Kapuntori,16912,60.06132323565224,0.020591666666666668,3.087051666666667,37.0,Scaridae
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Ctenochaetus striatus,1,40.0,13.0,20-Oct,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,3.2717032672843747,0.037621666666666664,2.9959116666666663,21.0,Acanthuridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Naso spp.,20,800.0,35.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Acanthurus spp.,15,600.0,30.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Scarus spp.,10,400.0,35.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Siganus spp.,1,40.0,20.0,20-Oct,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),2,Elvis,10,,Slope,250,Carangoides bajad,10,400.0,30.0,20 - 30,,,,,,83.9773717245601,0.011855000000000001,2.8760000000000003,51.5,Carangidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Lutjanus carponotatus,5,200.0,35.0,30 - 40,,,,,,143.7060170545904,0.0296,2.84,,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Cephalopholis miniata,3,120.0,25.0,20 - 30,,,,,,41.937663770781356,0.0166325,3.0920250000000005,47.5,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Caesio cuning,100,4000.0,20.0,20-Oct,,,,,,902.2552898586206,0.0290675,2.9898325,29.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,1000,Bolbometopon muricatum,1,10.0,85.0,80 - 90,,,,,,103.6515249696149,0.01413,3.04,,Scaridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Scarus spp.,10,400.0,27.0,20 - 30,,,,,,,,,,
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Caesio cuning,4,160.0,16.0,20-Oct,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,18.520159467111654,0.0290675,2.9898325,29.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,1000,Scarus spp.,1,10.0,40.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Acanthurus spp.,33,1320.0,30.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),3,Elvis,10,,Slope,250,Siganus puellus,4,160.0,30.0,20 - 30,,,,,,79.02464125679253,0.017713333333333334,3.009463333333333,24.0,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Macolor macularis,1,40.0,25.0,20 - 30,,,,,,12.817873446307537,0.0274,2.91,58.2,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,1000,Lutjanus bohar,5,50.0,50.0,40 - 50,,,,,,123.12681381730674,0.014910000000000001,3.071216666666667,75.0,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,1000,Lutjanus gibbus,12,120.0,37.0,30 - 40,,,,,,147.1996011557452,0.022206666666666666,3.024,43.5,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Cephalopholis miniata,5,200.0,25.0,20 - 30,,,,,,69.8961062846356,0.0166325,3.0920250000000005,47.5,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Caesio cuning,150,6000.0,20.0,20-Oct,,,,,,1353.382934787931,0.0290675,2.9898325,29.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Pterocaesio pisang,100,4000.0,17.0,20-Oct,,,,,,223.3381464256937,0.00743,3.15,17.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,1000,Scarus spp.,22,220.0,40.0,30 - 40,,,,,,,,,,
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Cephalopholis boenak,1,40.0,8.0,<10,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,0.42232307289673054,0.02016,3.010878571428571,30.5,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,1000,Naso spp.,10,100.0,38.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Siganus puellus,4,160.0,25.0,20 - 30,,,,,,45.65301625841723,0.017713333333333334,3.009463333333333,24.0,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),4,Elvis,10,,Slope,250,Siganus javus,5,200.0,35.0,30 - 40,,,,,,174.32037775937766,0.01585,3.07,,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Plectorhinchus polytaenia,1,10.0,38.0,30 - 40,,,,,,7.676452650795771,0.01349,3.01,,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Plectorhinchus lineatus,2,20.0,45.0,40 - 50,,,,,,30.786943357519785,0.013125000000000001,3.066295,44.0,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Lutjanus gibbus,10,100.0,37.0,30 - 40,,,,,,122.66633429645432,0.022206666666666666,3.024,43.5,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Lutjanus carponotatus,6,60.0,37.0,30 - 40,,,,,,50.48191924895496,0.0296,2.84,,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,250,Naso spp.,1500,60000.0,35.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,250,Acanthurus spp.,1000,40000.0,30.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,250,Siganus puellus,10,400.0,30.0,20 - 30,,,,,,197.56160314198132,0.017713333333333334,3.009463333333333,24.0,Siganidae
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Scarus rivulatus,1,40.0,13.0,20-Oct,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,2.3586427971294213,0.0204625,3.1057625,41.5,Scaridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Siganus argenteus,4,40.0,38.0,30 - 40,,,,,,47.00296269113623,0.015739999999999997,3.0846379999999995,32.0,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,250,Siganus spp.,2,80.0,25.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-17T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D019,,-0.793208333,130.5691417,POINT(130.5691417 -0.793208333),5,Elvis,10,,Slope,1000,Lutjanus spp.,2,20.0,40.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Plectorhinchus lineatus,14,140.0,60.0,50 - 60,,,,,,520.6712958356587,0.013125000000000001,3.066295,44.0,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Plectorhinchus lineatus,6,60.0,50.0,40 - 50,,,,,,127.5832884616614,0.013125000000000001,3.066295,44.0,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Plectorhinchus lineatus,3,30.0,40.0,30 - 40,,,,,,32.18170932997774,0.013125000000000001,3.066295,44.0,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Plectorhinchus polytaenia,5,50.0,40.0,30 - 40,,,,,,44.790151137269454,0.01349,3.01,,Haemulidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Macolor macularis,30,1200.0,35.0,30 - 40,,,,,,1023.6931987791835,0.0274,2.91,58.2,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Lutjanus bohar,4,40.0,40.0,30 - 40,,,,,,49.637623561189024,0.014910000000000001,3.071216666666667,75.0,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Lutjanus gibbus,10,100.0,37.0,30 - 40,,,,,,122.66633429645432,0.022206666666666666,3.024,43.5,Lutjanidae
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Scarus ghobban,1,40.0,23.0,20-30,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,10.521214565079955,0.02132,3.004432,49.5,Scaridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Lutjanus carponotatus,1,10.0,38.0,30 - 40,,,,,,9.075637176591417,0.0296,2.84,,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Epinephelus fuscoguttatus,1,10.0,70.0,60 - 70,,,,,,48.55478492339374,0.011464,3.049646,100.0,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Plectropomus areolatus,1,10.0,65.0,60 - 70,,,,,,38.84432917985325,0.01148,3.05,,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Caesio cuning,150,6000.0,20.0,20-Oct,,,,,,1353.382934787931,0.0290675,2.9898325,29.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Scarus spp.,10,100.0,40.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Scarus spp.,5,200.0,25.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,1000,Naso spp.,20,200.0,40.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Acanthurus spp.,15,600.0,35.0,30 - 40,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Siganus guttatus,50,2000.0,35.0,30 - 40,,,,,,2068.56000077851,0.03766666666666667,2.8746666666666667,44.0,Siganidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Siganus puellus,2,80.0,30.0,20 - 30,,,,,,39.51232062839627,0.017713333333333334,3.009463333333333,24.0,Siganidae
IDN,2019-04-07T00:00:00Z,YARI,2019-04-07T00:00:00Z,Labengki,false,NA,Fore Reef,LABEN6,ma,-3.49335,122.48724,POINT(122.48724 -3.49335),1,Subhan,9,30,Slope,250,Scarus dimidiatus,4,160.0,24.0,20-30,Indonesia,South East Sulawesi,Konawe Utara,Labengki,7356,71.85034446208363,0.0278,3.049,26.5,Scaridae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),1,Elvis,10,,Slope,250,Kyphosus vaigiensis,50,2000.0,30.0,20 - 30,,,,,,1301.2524258940887,0.02549,2.98348,49.7,Kyphosidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,1000,Lutjanus bohar,1,10.0,40.0,30 - 40,,,,,,12.409405890297256,0.014910000000000001,3.071216666666667,75.0,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,250,Lutjanus gibbus,1,40.0,35.0,30 - 40,,,,,,41.476789357799646,0.022206666666666666,3.024,43.5,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,1000,Lutjanus carponotatus,1,10.0,40.0,30 - 40,,,,,,10.498858595281634,0.0296,2.84,,Lutjanidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,1000,Plectropomus areolatus,1,10.0,50.0,40 - 50,,,,,,17.45019969595172,0.01148,3.05,,Serranidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,250,Caesio cuning,20,800.0,20.0,20-Oct,,,,,,180.4510579717241,0.0290675,2.9898325,29.0,Caesionidae
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,250,Scarus spp.,5,200.0,25.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,250,Acanthurus spp.,5,200.0,25.0,20 - 30,,,,,,,,,,
IDN,2018-03-23T00:00:00Z,edelarosa@rare.org,2018-03-19T00:00:00Z,Batanta and Salawati Island,false,NA,No entered,D022,,-0.766388889,130.9062083,POINT(130.9062083 -0.766388889),2,Elvis,10,,Slope,250,Acanthurus spp.,10,400.0,35.0,30 - 40,,,,,,,,,,
